path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
serangoon_garden_way,Serangoon Garden Way,1736.0,31188.318,38723.682,19.633,,17.136,,,SERANGOON GARDEN WAY,8.925
serangoon_garden_way,Serangoon Garden Way,1738.0,31187.045,38725.225,20.893,17.538,17.538,,,SERANGOON GARDEN WAY,8.912
serangoon_garden_way,Serangoon Garden Way,1740.0,31185.773,38726.768,23.476,17.939,17.939,,,SERANGOON GARDEN WAY,8.899
serangoon_garden_way,Serangoon Garden Way,1742.0,31184.5,38728.311,18.774,18.34,18.34,,,SERANGOON GARDEN WAY,8.886
serangoon_garden_way,Serangoon Garden Way,1744.0,31183.228,38729.854,19.169,18.741,18.34,,,SERANGOON GARDEN WAY,8.873
serangoon_garden_way,Serangoon Garden Way,1746.0,31181.955,38731.397,19.746,18.532,18.34,,,SERANGOON GARDEN WAY,8.86
serangoon_garden_way,Serangoon Garden Way,1748.0,31180.663,38732.923,17.518,18.323,18.323,,,SERANGOON GARDEN WAY,8.873
serangoon_garden_way,Serangoon Garden Way,1750.0,31179.357,38734.438,17.665,18.115,18.193,,,SERANGOON GARDEN WAY,8.904
serangoon_garden_way,Serangoon Garden Way,1752.0,31178.051,38735.952,17.102,17.906,18.193,,,SERANGOON GARDEN WAY,8.934
serangoon_garden_way,Serangoon Garden Way,1754.0,31176.745,38737.467,16.865,18.193,18.193,,,SERANGOON GARDEN WAY,8.965
serangoon_garden_way,Serangoon Garden Way,1756.0,31175.439,38738.982,16.752,18.481,18.481,,,SERANGOON GARDEN WAY,8.995
